path_id,time,x,y
0,1.211464196796597,16.585311200115513,15.057125552793872
0,1.2493224529464906,17.10360217511912,15.29590459607512
0,1.2871807090963845,17.62189315012273,15.520637813280995
0,1.325038965246278,18.140184125126343,15.73132520441151
0,2.725794442792343,37.316950200259896,13.652542945257132
0,2.7636526989422365,37.83524117526351,13.329488945523686
0,2.80151095509213,38.35353215026712,12.992389119714865
0,2.839369211242024,38.87182312527073,12.641243467830684
0,1.7793380390450018,24.35967582516966,17.163999464098985
0,1.741479782895108,23.841384850166047,17.121861985872883
0,1.7036215267452144,23.32309387516244,17.065678681571413
0,1.6657632705953207,22.804802900158823,16.995449551194575
0,1.627905014445427,22.286511925155217,16.91117459474237
0,1.590046758295533,21.76822095015161,16.812853812214797
0,1.55218850214564,21.249929975148,16.700487203611857
0,1.5143302459957462,20.73163900014439,16.574074768933553
0,0.2650077930492556,3.628036825025269,4.522755996268309
0,0.2271495368993619,3.109745850021658,3.918785475027509
0,0.1892912807494682,2.591454875018049,3.300769127711343
0,0.1514330245995746,2.073163900014439,2.668706954319809
0,0.1135747684496809,1.554872925010829,2.022598954852908
0,0.0757165122997873,1.0365819500072195,1.3624451293106394
0,0.0378582561498936,0.5182909750036098,0.6882454776930035
0,0.0,0.0,0.0
0,1.1736059406467032,16.0670202251119,14.804300683437257
0,1.1357476844968095,15.548729250108291,14.53742998800528
0,1.0978894283469158,15.03043827510468,14.256513466497928
0,1.0600311721970224,14.512147300101072,13.961551118915215
0,0.4164408176488302,5.7012007250397065,6.79817982047783
0,0.3785825614989365,5.182909750036098,6.250392603538501
0,0.3407243053490428,4.664618775032487,5.688559560523803
0,0.3028660491991492,4.146327800028878,5.11268069143374
0,2.5743614181927685,35.24378630024546,14.804300683437262
0,2.6122196743426622,35.76207727524908,14.53742998800528
0,2.650077930492556,36.280368250252685,14.256513466497935
0,2.687936186642449,36.79865922525629,13.961551118915215
0,3.6343925903897913,49.75593360034653,2.022598954852924
0,3.672250846539684,50.27422457535014,1.3624451293106574
0,3.710109102689578,50.79251555035375,0.688245477693016
0,3.747967358839472,51.31080652535736,0.0
0,2.536503162042875,34.72549532524185,15.057125552793874
0,2.498644905892981,34.20720435023824,15.295904596075124
0,2.4607866497430875,33.688913375234634,15.520637813281002
0,2.422928393593194,33.170622400231025,15.731325204411512
0,2.3850701374433,32.65233142522741,15.927966769466654
0,2.3472118812934064,32.1340404502238,16.110562508446428
0,2.3093536251435127,31.61574947522019,16.279112421350842
0,2.271495368993619,31.097458500216582,16.433616508179885
0,3.482959565790216,47.682769700332095,4.522755996268316
0,3.52081782194011,48.2010606753357,3.918785475027512
0,3.5586760780900035,48.71935165033932,3.300769127711348
0,3.596534334239897,49.23764262534293,2.6687069543198163
0,3.3315265411906414,45.60960580031765,6.798179820477834
0,3.369384797340535,46.12789677532127,6.250392603538508
0,3.4072430534904288,46.64618775032488,5.688559560523814
0,3.4451013096403225,47.164478725328486,5.112680691433752
0,3.180093516591066,43.53644190030322,8.84887042748148
0,3.2179517727409603,44.054732875306826,8.357266514843623
0,3.255810028890854,44.57302385031044,7.851616776130392
0,3.293668285040748,45.09131482531404,7.3319212113418
0,1.9307710636445763,26.432839725184092,17.192091116249724
0,1.8929128074946824,25.914548750180487,17.206136942325088
0,1.855054551344789,25.396257775176878,17.206136942325088
0,1.8171962951948952,24.877966800173265,17.19209111624972
0,0.4542990737987238,6.219491700043316,7.331921211341791
0,0.4921573299486175,6.737782675046927,7.851616776130386
0,0.5300155860985112,7.256073650050537,8.357266514843614
0,0.5678738422484048,7.774364625054146,8.848870427481472
0,0.6057320983982984,8.292655600057756,9.326428514043965
0,0.6435903545481921,8.810946575061365,9.78994077453109
0,0.6814486106980857,9.329237550064974,10.239407208942849
0,0.7193068668479794,9.847528525068585,10.67482781727924
0,3.1422352604411734,43.01815092529961,9.326428514043968
0,3.10437700429128,42.499859950296,9.78994077453109
0,3.066518748141386,41.98156897529239,10.239407208942858
0,3.0286604919914923,41.46327800028878,10.674827817279237
0,2.9908022358415987,40.94498702528517,11.096202599540264
0,2.952943979691705,40.42669605028156,11.50353155572592
0,2.9150857235418117,39.90840507527795,11.896814685836205
0,2.8772274673919176,39.39011410027434,12.276051989871137
0,2.2336371128437253,30.57916752521297,16.574074768933556
0,2.195778856693832,30.06087655020936,16.70048720361186
0,2.1579206005439384,29.54258557520576,16.8128538122148
0,2.1200623443940447,29.024294600202147,16.911174594742377
0,1.4764719898458525,20.213348025140775,16.43361650817988
0,1.4386137336959588,19.69505705013717,16.27911242135084
0,1.400755477546065,19.17676607513356,16.110562508446428
0,1.3628972213961714,18.658475100129948,15.92796676946665
0,0.7571651229978731,10.365819500072195,11.09620259954026
0,0.7950233791477667,10.884110475075804,11.503531555725914
0,0.8328816352976603,11.402401450079411,11.8968146858362
0,0.870739891447554,11.920692425083024,12.276051989871124
0,0.9085981475974476,12.438983400086633,12.641243467830677
0,0.9464564037473412,12.957274375090243,12.99238911971486
